brand_id_xml,brand_name,categ_id_xml,item_code,param_key,param_name,value,unit,condition_summary,test_method,test_condition,remark,sequence
,3M,category_tape_pet_double,93005LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_pet_double,93005LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_pet_double,93005LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_pet_double,93005LEB,liner_description,离型材料,58号PCK，83号PCK,,,,,,10
,3M,category_tape_pet_double,93005LEB,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93005LEB,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93005LEB,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93005LEB,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93005LEB,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93005LEB,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93005LEB,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_pet_double,93005LEB,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_pet_double,93005LEB,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_no_substrate,9471LE,liner_description,离型材料,58号PCK,,,,,,10
,3M,category_tape_no_substrate,9471LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9471LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9471LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9471LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9471LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9471LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9471LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_no_substrate,9471LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_no_substrate,9471LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_no_substrate,9671LE,liner_description,离型材料,83号PCK,,,,,,10
,3M,category_tape_no_substrate,9671LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9671LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9671LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9671LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9671LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9671LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9671LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_no_substrate,9671LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_no_substrate,9671LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_pet_double,93010LE,liner_description,离型材料,58号PCK,,,,,,10
,3M,category_tape_pet_double,93010LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93010LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93010LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93010LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93010LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93010LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93010LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_pet_double,93010LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_pet_double,93010LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_no_substrate,9472LE,liner_description,离型材料,58号PCK,,,,,,10
,3M,category_tape_no_substrate,9472LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9472LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9472LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9472LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9472LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9472LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9472LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_no_substrate,9472LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_no_substrate,9472LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_no_substrate,9672LE,liner_description,离型材料,83号PCK,,,,,,10
,3M,category_tape_no_substrate,9672LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9672LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9672LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9672LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_no_substrate,9672LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9672LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_no_substrate,9672LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_no_substrate,9672LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_no_substrate,9672LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,category_tape_pet_double,93020LE,liner_description,离型材料,58号PCK,,,,,,10
,3M,category_tape_pet_double,93020LE,peel_strength_180,180°剥离力,13 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93020LE,peel_strength_180,180°剥离力,10 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93020LE,peel_strength_180,180°剥离力,7 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93020LE,peel_strength_180,180°剥离力,9 N/cm,N/cm,涂装板 / 常温,,180°剥离力，室温下（70℃下浸润72小时）,,10
,3M,category_tape_pet_double,93020LE,adhesion_hse_level,高表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93020LE,adhesion_lse_level,低表面能粘接等级,高,,,,,,10
,3M,category_tape_pet_double,93020LE,long_term_heat_resistance,长期耐温,93 °C,°C,,,,,10
,3M,category_tape_pet_double,93020LE,short_term_heat_resistance,短期耐温,149 °C,°C,,,,,10
,3M,category_tape_pet_double,93020LE,solvent_resistance_level,耐溶剂性等级,中,,,,,,10
,3M,,GT7104,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 初始,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板。,10
,3M,,GT7104,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,shear_strength,剪切强度,0 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 汽油 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 除蜡剂 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7104,peel_strength_180,剥离力,11 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板。,20
,3M,,GT7104,peel_strength_180,剥离力,6 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板。,30
,3M,,GT7104,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：涂装板。,40
,3M,,GT7104,peel_strength_180,剥离力,12 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板。,50
,3M,,GT7104,peel_strength_180,剥离力,12 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,60
,3M,,GT7104,peel_strength_180,剥离力,13 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,70
,3M,,GT7104,peel_strength_180,剥离力,6 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,80
,3M,,GT7104,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,90
,3M,,GT7104,peel_strength_180,剥离力,11 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,100
,3M,,GT7106,peel_strength_180,剥离力,9 N/cm,N/cm,涂装板 / 初始,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板。,10
,3M,,GT7106,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,shear_strength,剪切强度,0 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 汽油 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 除蜡剂 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7106,peel_strength_180,剥离力,12 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板。,20
,3M,,GT7106,peel_strength_180,剥离力,7 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板。,30
,3M,,GT7106,peel_strength_180,剥离力,16 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：涂装板。,40
,3M,,GT7106,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板。,50
,3M,,GT7106,peel_strength_180,剥离力,13 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,60
,3M,,GT7106,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,70
,3M,,GT7106,peel_strength_180,剥离力,7 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,80
,3M,,GT7106,peel_strength_180,剥离力,11 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,90
,3M,,GT7106,peel_strength_180,剥离力,12 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,100
,3M,,GT7108,peel_strength_180,剥离力,10 N/cm,N/cm,涂装板 / 初始,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板。,10
,3M,,GT7108,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,shear_strength,剪切强度,0 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 汽油 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 除蜡剂 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7108,peel_strength_180,剥离力,13 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板。,20
,3M,,GT7108,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板。,30
,3M,,GT7108,peel_strength_180,剥离力,17 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：涂装板。,40
,3M,,GT7108,peel_strength_180,剥离力,15 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板。,50
,3M,,GT7108,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,60
,3M,,GT7108,peel_strength_180,剥离力,15 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,70
,3M,,GT7108,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,80
,3M,,GT7108,peel_strength_180,剥离力,13 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,90
,3M,,GT7108,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,100
,3M,,GT7110,peel_strength_180,剥离力,11 N/cm,N/cm,涂装板 / 初始,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板。,10
,3M,,GT7110,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,shear_strength,剪切强度,0 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 汽油 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 除蜡剂 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7110,peel_strength_180,剥离力,14 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板。,20
,3M,,GT7110,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板。,30
,3M,,GT7110,peel_strength_180,剥离力,18 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：涂装板。,40
,3M,,GT7110,peel_strength_180,剥离力,16 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板。,50
,3M,,GT7110,peel_strength_180,剥离力,16 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,60
,3M,,GT7110,peel_strength_180,剥离力,16 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,70
,3M,,GT7110,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,80
,3M,,GT7110,peel_strength_180,剥离力,15 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,90
,3M,,GT7110,peel_strength_180,剥离力,15 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,100
,3M,,GT7112,peel_strength_180,剥离力,11 N/cm,N/cm,涂装板 / 初始,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板。,10
,3M,,GT7112,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,shear_strength,剪切强度,0 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 汽油 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,shear_strength,剪切强度,1 MPa,MPa,涂装板 / 常温,剪切强度；25 mm × 25 mm 搭接，5 kg 滚压，50 mm/min。,23°C 24h -> 除蜡剂 1h -> 23°C 24h,测试基材：涂装板/PVC板组合。,10
,3M,,GT7112,peel_strength_180,剥离力,15 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24 小时,测试基材：涂装板。,20
,3M,,GT7112,peel_strength_180,剥离力,8 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C,测试基材：涂装板。,30
,3M,,GT7112,peel_strength_180,剥离力,20 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 80°C 336h -> 23°C 24h,测试基材：涂装板。,40
,3M,,GT7112,peel_strength_180,剥离力,16 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 24h -> 40°C 温水 336h -> 23°C 24h,测试基材：涂装板。,50
,3M,,GT7112,peel_strength_180,剥离力,17 N/cm,N/cm,涂装板 / 常温,180度剥离力；25 mm 宽，25 μm PET 背材，5 kg 滚压，50 mm/min。,23°C 20 分钟,测试基材：PVC板，测试前使用 3M N-210NT 底涂。,60
